data_concerto,ora_concerto,nome_ambiente,indirizzo_ambiente,nome_citta,cap_citta,artista
2016-12-08,19:00:00,then Arena,"364 South Gatewayburgh, Greensboro, Indiana 87159",Greensboro,49984,Narciso Stiedemann
2025-01-13,23:30:00,tablet Arena,"10564 Ferrystad, Corpus Christi, Pennsylvania 63017",Bakersfield,39007,Gustave Mante
2019-03-31,20:00:00,Spanish Arena,"54899 Port Capeberg, Jersey, Vermont 73778",Greensboro,49984,Vivien Thiel
2019-12-23,20:00:00,host Arena,"8740 East Parkwaystown, St. Paul, Wisconsin 96969",Tampa,21758,Jayda Beier
2020-09-29,20:00:00,sedge Arena,"7862 Landingfort, Baltimore, Alabama 18908",Raleigh,60698,Ernestina Leffler
2025-01-07,22:30:00,but Arena,"38287 Greensside, Portland, Minnesota 99975",Milwaukee,21954,Macie Klocko
2022-06-11,18:00:00,instance Arena,"32676 Lake Havenmouth, Atlanta, South Carolina 77075",Fresno,82763,Narciso Stiedemann
2019-10-31,20:30:00,tablet Arena,"10564 Ferrystad, Corpus Christi, Pennsylvania 63017",Bakersfield,39007,Cheyanne Feil
2024-01-11,22:00:00,bevy Arena,"3383 Junctionsfurt, Washington, Maryland 88790",Reno,86041,Antonietta Bernhard
2021-08-31,18:00:00,both Arena,"454 Lake Loopville, Cleveland, Massachusetts 22956",Fresno,82763,Fatima Murazik
2018-06-29,18:30:00,can Arena,"693 Lake Manorhaven, Baltimore, Illinois 31057",Greensboro,49984,Gideon Pacocha
2017-03-18,23:00:00,case Arena,"12125 Rapidburgh, Louisville/Jefferson, West Virginia 84571",Raleigh,60698,Aron Dietrich
2022-06-07,22:00:00,then Arena,"364 South Gatewayburgh, Greensboro, Indiana 87159",Greensboro,49984,Victoria Hodkiewicz
2023-11-18,22:30:00,both Arena,"454 Lake Loopville, Cleveland, Massachusetts 22956",Fresno,82763,Gayle Walker
2024-12-08,23:30:00,begin Arena,"9522 Alleyton, San Antonio, Oregon 36987",Reno,86041,Terrance Robel
2022-10-22,19:00:00,but Arena,"38287 Greensside, Portland, Minnesota 99975",Milwaukee,21954,Vicenta Nitzsche
2021-10-22,20:00:00,both Arena,"454 Lake Loopville, Cleveland, Massachusetts 22956",Fresno,82763,Tomasa Waters
2021-08-01,22:30:00,listen Arena,"67910 Lake Neckfort, Oklahoma, New York 26328",Riverside,25423,Wilson Stracke
2025-08-06,23:00:00,can Arena,"693 Lake Manorhaven, Baltimore, Illinois 31057",Greensboro,49984,Tomasa Waters
2017-06-29,20:30:00,both Arena,"454 Lake Loopville, Cleveland, Massachusetts 22956",Fresno,82763,Dedrick Schiller
2021-06-20,22:30:00,bevy Arena,"3383 Junctionsfurt, Washington, Maryland 88790",Reno,86041,Nelda Hermann
2019-11-14,22:00:00,that Arena,"434 Hillsville, Garland, Florida 97471",Tampa,21758,Karina Muller
2017-07-06,19:30:00,Spanish Arena,"54899 Port Capeberg, Jersey, Vermont 73778",Greensboro,49984,Kian Cremin
2022-01-12,21:00:00,sedge Arena,"7862 Landingfort, Baltimore, Alabama 18908",Raleigh,60698,Ova Collins
2021-10-25,20:30:00,when Arena,"7188 Turnpikemouth, Madison, Montana 18731",Reno,86041,Jenifer Kuvalis
2017-03-15,20:30:00,tweak Arena,"2815 Circleport, Baltimore, Maine 41807",Louisville/Jefferson,67793,Kayla McLaughlin
2024-07-15,21:30:00,begin Arena,"9522 Alleyton, San Antonio, Oregon 36987",Reno,86041,Francisca Monahan
2020-01-19,23:00:00,bevy Arena,"3383 Junctionsfurt, Washington, Maryland 88790",Reno,86041,Casimer Morar
2020-06-10,23:00:00,Spanish Arena,"54899 Port Capeberg, Jersey, Vermont 73778",Greensboro,49984,Antonietta Bernhard
2022-02-17,21:30:00,peep Arena,"490 West Wayshaven, Louisville/Jefferson, Missouri 86731",Cleveland,30344,Nelda Hermann
2024-04-20,19:30:00,host Arena,"8740 East Parkwaystown, St. Paul, Wisconsin 96969",Tampa,21758,Evert Schneider
2024-06-08,19:00:00,brilliance Arena,"875 East Circleschester, Phoenix, Georgia 38278",Raleigh,60698,Morris Hermann
2022-12-04,22:30:00,begin Arena,"9522 Alleyton, San Antonio, Oregon 36987",Reno,86041,Vivien Thiel
2025-06-13,23:00:00,both Arena,"454 Lake Loopville, Cleveland, Massachusetts 22956",Fresno,82763,Ima Hilpert
2023-08-07,22:00:00,case Arena,"12125 Rapidburgh, Louisville/Jefferson, West Virginia 84571",Raleigh,60698,Annie Lesch
2016-01-28,20:30:00,caused Arena,"3182 Radialburgh, Baton Rouge, Oregon 10731",Bakersfield,39007,Eveline Boyer
2022-08-02,22:30:00,however Arena,"515 Havenfurt, Lubbock, California 15540",Tampa,21758,Webster Schroeder
2016-04-08,20:30:00,wisp Arena,"92537 Lake Millhaven, Chandler, Oklahoma 15729",Fort Worth,28990,Casimer Morar
2016-06-21,21:30:00,bevy Arena,"3383 Junctionsfurt, Washington, Maryland 88790",Reno,86041,Kian Cremin
2017-03-14,19:00:00,both Arena,"454 Lake Loopville, Cleveland, Massachusetts 22956",Fresno,82763,Karina Muller
2022-07-01,21:00:00,when Arena,"7188 Turnpikemouth, Madison, Montana 18731",Reno,86041,Madge Kuphal
2023-10-13,19:00:00,listen Arena,"67910 Lake Neckfort, Oklahoma, New York 26328",Riverside,25423,Torrance Howell
2015-11-06,22:00:00,that Arena,"434 Hillsville, Garland, Florida 97471",Tampa,21758,Fatima Murazik
2021-11-24,22:00:00,sedge Arena,"7862 Landingfort, Baltimore, Alabama 18908",Raleigh,60698,Gage Fisher
2016-04-10,22:30:00,several Arena,"59167 Drivefurt, Aurora, New Mexico 37894",Greensboro,56812,Courtney Satterfield
2024-06-27,22:30:00,however Arena,"515 Havenfurt, Lubbock, California 15540",Tampa,21758,Keagan Mann
2019-06-27,22:30:00,host Arena,"8740 East Parkwaystown, St. Paul, Wisconsin 96969",Tampa,21758,Clint Brakus
2023-02-23,21:30:00,can Arena,"693 Lake Manorhaven, Baltimore, Illinois 31057",Greensboro,49984,Webster Schroeder
2020-04-04,19:30:00,wisp Arena,"92537 Lake Millhaven, Chandler, Oklahoma 15729",Fort Worth,28990,Gustave Mante
2017-08-22,20:00:00,however Arena,"515 Havenfurt, Lubbock, California 15540",Tampa,21758,Kirsten Weissnat
2020-10-30,22:30:00,caused Arena,"3182 Radialburgh, Baton Rouge, Oregon 10731",Bakersfield,39007,Clint Brakus
2015-12-13,22:00:00,brilliance Arena,"875 East Circleschester, Phoenix, Georgia 38278",Raleigh,60698,Jayda Beier
2018-08-30,23:30:00,tablet Arena,"10564 Ferrystad, Corpus Christi, Pennsylvania 63017",Bakersfield,39007,Elisa Wehner
2017-08-22,22:00:00,then Arena,"364 South Gatewayburgh, Greensboro, Indiana 87159",Greensboro,49984,Gage Fisher
2022-07-18,19:30:00,Spanish Arena,"54899 Port Capeberg, Jersey, Vermont 73778",Greensboro,49984,Karina Muller
2022-03-20,22:30:00,however Arena,"515 Havenfurt, Lubbock, California 15540",Tampa,21758,Narciso Stiedemann
2024-10-16,18:30:00,can Arena,"693 Lake Manorhaven, Baltimore, Illinois 31057",Greensboro,49984,Casimer Morar
2019-10-22,19:30:00,brilliance Arena,"875 East Circleschester, Phoenix, Georgia 38278",Raleigh,60698,Macie Klocko
2023-07-31,19:00:00,sedge Arena,"7862 Landingfort, Baltimore, Alabama 18908",Raleigh,60698,Vicenta Nitzsche
2025-05-05,21:00:00,brilliance Arena,"875 East Circleschester, Phoenix, Georgia 38278",Raleigh,60698,Robert Dietrich
2019-08-19,21:30:00,tablet Arena,"10564 Ferrystad, Corpus Christi, Pennsylvania 63017",Bakersfield,39007,Golda Donnelly
2022-05-15,21:30:00,Spanish Arena,"54899 Port Capeberg, Jersey, Vermont 73778",Greensboro,49984,Annie Lesch
2021-07-23,23:00:00,then Arena,"364 South Gatewayburgh, Greensboro, Indiana 87159",Greensboro,49984,Gustave Mante
2019-11-13,19:00:00,above Arena,"201 North Fordburgh, Miami, Pennsylvania 43196",Washington,11734,Jayda Beier
2017-06-10,19:30:00,but Arena,"38287 Greensside, Portland, Minnesota 99975",Milwaukee,21954,Wilson Stracke
2023-06-20,20:30:00,then Arena,"364 South Gatewayburgh, Greensboro, Indiana 87159",Greensboro,49984,Madge Kuphal
2018-06-13,23:30:00,instance Arena,"32676 Lake Havenmouth, Atlanta, South Carolina 77075",Fresno,82763,Shania Greenholt
2020-07-27,22:30:00,but Arena,"38287 Greensside, Portland, Minnesota 99975",Milwaukee,21954,Nelda Hermann
2022-03-31,21:00:00,pair Arena,"512 Port Drivesview, Atlanta, Montana 46270",Greensboro,49984,Eva Stehr
2019-08-19,20:30:00,theirs Arena,"1217 East Millston, Detroit, Indiana 28414",Louisville/Jefferson,67793,Elenora Steuber
2025-04-05,23:30:00,bevy Arena,"3383 Junctionsfurt, Washington, Maryland 88790",Reno,86041,Hailey Schroeder
2020-05-16,22:00:00,tweak Arena,"2815 Circleport, Baltimore, Maine 41807",Louisville/Jefferson,67793,Candace Pouros
2020-10-04,22:00:00,cooperative Arena,"4403 Port Lightsborough, Stockton, Washington 15875",Bakersfield,83065,Elenora Steuber
2024-01-21,23:00:00,sedge Arena,"7862 Landingfort, Baltimore, Alabama 18908",Raleigh,60698,Stefan Welch
2015-12-31,18:30:00,sedge Arena,"7862 Landingfort, Baltimore, Alabama 18908",Raleigh,60698,Jaden Gutmann
2021-11-01,18:00:00,when Arena,"7188 Turnpikemouth, Madison, Montana 18731",Reno,86041,Victoria Hodkiewicz
2024-08-27,20:00:00,tweak Arena,"2815 Circleport, Baltimore, Maine 41807",Louisville/Jefferson,67793,Gayle Walker
2021-03-17,18:00:00,then Arena,"364 South Gatewayburgh, Greensboro, Indiana 87159",Greensboro,49984,Brannon Upton
2016-10-27,20:00:00,can Arena,"693 Lake Manorhaven, Baltimore, Illinois 31057",Greensboro,49984,Terrance Robel
2024-12-03,20:00:00,theirs Arena,"1217 East Millston, Detroit, Indiana 28414",Louisville/Jefferson,67793,Willy Heller
2017-10-16,20:30:00,tablet Arena,"10564 Ferrystad, Corpus Christi, Pennsylvania 63017",Bakersfield,39007,Fatima Murazik
2024-04-18,21:00:00,case Arena,"12125 Rapidburgh, Louisville/Jefferson, West Virginia 84571",Raleigh,60698,Burdette Ankunding
2023-11-18,22:30:00,both Arena,"454 Lake Loopville, Cleveland, Massachusetts 22956",Fresno,82763,Gage Fisher
2024-07-04,20:30:00,pair Arena,"512 Port Drivesview, Atlanta, Montana 46270",Greensboro,49984,Candace Pouros
2015-12-25,21:30:00,both Arena,"454 Lake Loopville, Cleveland, Massachusetts 22956",Fresno,82763,Madge Kuphal
2016-11-29,18:00:00,pair Arena,"512 Port Drivesview, Atlanta, Montana 46270",Greensboro,49984,Louvenia Beer
2024-06-15,21:30:00,case Arena,"12125 Rapidburgh, Louisville/Jefferson, West Virginia 84571",Raleigh,60698,Edmond Bosco
2018-08-08,20:00:00,Spanish Arena,"54899 Port Capeberg, Jersey, Vermont 73778",Greensboro,49984,Jazlyn Little
2017-03-16,22:00:00,rarely Arena,"24955 West Forgeshaven, St. Paul, Maine 88813",Bakersfield,83065,Gage Fisher
2016-02-28,20:30:00,bevy Arena,"3383 Junctionsfurt, Washington, Maryland 88790",Reno,86041,Taylor Hessel
2020-06-30,20:30:00,Spanish Arena,"54899 Port Capeberg, Jersey, Vermont 73778",Greensboro,49984,Tyreek Padberg
2019-06-20,23:00:00,when Arena,"7188 Turnpikemouth, Madison, Montana 18731",Reno,86041,Morris Hermann
2024-10-03,23:00:00,peep Arena,"490 West Wayshaven, Louisville/Jefferson, Missouri 86731",Cleveland,30344,Gideon Pacocha
2025-03-03,20:00:00,that Arena,"434 Hillsville, Garland, Florida 97471",Tampa,21758,Orlo Simonis
2017-10-14,21:30:00,above Arena,"201 North Fordburgh, Miami, Pennsylvania 43196",Washington,11734,Akeem Blanda
2019-12-20,22:00:00,however Arena,"515 Havenfurt, Lubbock, California 15540",Tampa,21758,Madonna Veum
2017-12-14,18:00:00,pair Arena,"512 Port Drivesview, Atlanta, Montana 46270",Greensboro,49984,Ernesto Zboncak
2020-02-21,18:00:00,rarely Arena,"24955 West Forgeshaven, St. Paul, Maine 88813",Bakersfield,83065,Akeem Blanda
2020-06-21,20:30:00,pair Arena,"512 Port Drivesview, Atlanta, Montana 46270",Greensboro,49984,Jenifer Kuvalis
2022-06-13,23:00:00,peep Arena,"490 West Wayshaven, Louisville/Jefferson, Missouri 86731",Cleveland,30344,Narciso Stiedemann
2019-04-07,20:30:00,can Arena,"693 Lake Manorhaven, Baltimore, Illinois 31057",Greensboro,49984,Nellie Schowalter
2023-05-12,21:30:00,host Arena,"8740 East Parkwaystown, St. Paul, Wisconsin 96969",Tampa,21758,Yasmine Treutel
2021-02-06,18:30:00,brilliance Arena,"875 East Circleschester, Phoenix, Georgia 38278",Raleigh,60698,Karina Muller
2023-10-24,19:00:00,sedge Arena,"7862 Landingfort, Baltimore, Alabama 18908",Raleigh,60698,Madge Kuphal
2025-02-03,20:30:00,pair Arena,"512 Port Drivesview, Atlanta, Montana 46270",Greensboro,49984,Raegan Purdy
2017-05-02,19:00:00,tablet Arena,"10564 Ferrystad, Corpus Christi, Pennsylvania 63017",Bakersfield,39007,Ernestina Leffler
2016-01-04,18:30:00,bevy Arena,"3383 Junctionsfurt, Washington, Maryland 88790",Reno,86041,Yasmine Treutel
2019-01-03,23:00:00,Spanish Arena,"54899 Port Capeberg, Jersey, Vermont 73778",Greensboro,49984,Charity Hills
2020-09-27,21:30:00,several Arena,"59167 Drivefurt, Aurora, New Mexico 37894",Greensboro,56812,Vicenta Nitzsche
2023-07-05,23:30:00,theirs Arena,"1217 East Millston, Detroit, Indiana 28414",Louisville/Jefferson,67793,Gideon Pacocha
2022-04-28,19:30:00,begin Arena,"9522 Alleyton, San Antonio, Oregon 36987",Reno,86041,Morris Hermann
2025-01-08,21:30:00,today Arena,"93957 South Crescentfurt, Laredo, New York 84611",Bakersfield,83065,Taya Dicki
2025-03-21,21:00:00,begin Arena,"9522 Alleyton, San Antonio, Oregon 36987",Reno,86041,Golda Donnelly
2016-04-21,20:30:00,but Arena,"38287 Greensside, Portland, Minnesota 99975",Milwaukee,21954,Taya Dicki
2019-12-09,22:00:00,but Arena,"38287 Greensside, Portland, Minnesota 99975",Milwaukee,21954,Geovanny Bayer
2021-02-15,21:00:00,instance Arena,"32676 Lake Havenmouth, Atlanta, South Carolina 77075",Fresno,82763,Kasey Weissnat
2020-10-28,22:30:00,then Arena,"364 South Gatewayburgh, Greensboro, Indiana 87159",Greensboro,49984,Torrance Howell
2024-05-28,20:30:00,begin Arena,"9522 Alleyton, San Antonio, Oregon 36987",Reno,86041,Ludwig Cummings
2018-01-28,18:00:00,several Arena,"59167 Drivefurt, Aurora, New Mexico 37894",Greensboro,56812,Shanny Konopelski
2020-03-23,23:00:00,both Arena,"454 Lake Loopville, Cleveland, Massachusetts 22956",Fresno,82763,Christelle Bogan
2022-01-03,21:30:00,room Arena,"529 South Roadsborough, Chesapeake, Illinois 26353",Baton Rouge,99153,Karina Muller
2017-04-03,22:00:00,theirs Arena,"1217 East Millston, Detroit, Indiana 28414",Louisville/Jefferson,67793,Casimer Morar
2017-08-27,18:30:00,caused Arena,"3182 Radialburgh, Baton Rouge, Oregon 10731",Bakersfield,39007,Courtney Satterfield
2023-04-05,19:30:00,begin Arena,"9522 Alleyton, San Antonio, Oregon 36987",Reno,86041,Leif Huel
2019-07-27,18:00:00,wisp Arena,"92537 Lake Millhaven, Chandler, Oklahoma 15729",Fort Worth,28990,Belle Mante
2021-03-07,18:00:00,room Arena,"529 South Roadsborough, Chesapeake, Illinois 26353",Baton Rouge,99153,Tomasa Waters
2018-03-28,18:00:00,pair Arena,"512 Port Drivesview, Atlanta, Montana 46270",Greensboro,49984,Eveline Boyer
2021-01-21,20:30:00,rarely Arena,"24955 West Forgeshaven, St. Paul, Maine 88813",Bakersfield,83065,Vivien Thiel
2021-09-29,19:30:00,bevy Arena,"3383 Junctionsfurt, Washington, Maryland 88790",Reno,86041,Robert Dietrich
2020-10-21,20:00:00,begin Arena,"9522 Alleyton, San Antonio, Oregon 36987",Reno,86041,Jayda Beier
2021-03-14,21:30:00,brilliance Arena,"875 East Circleschester, Phoenix, Georgia 38278",Raleigh,60698,Casimer Morar
2022-02-21,19:30:00,wisp Arena,"92537 Lake Millhaven, Chandler, Oklahoma 15729",Fort Worth,28990,Brannon Upton
2017-10-15,21:30:00,room Arena,"529 South Roadsborough, Chesapeake, Illinois 26353",Baton Rouge,99153,Torrance Howell
2019-07-25,21:30:00,above Arena,"201 North Fordburgh, Miami, Pennsylvania 43196",Washington,11734,Elisa Wehner
2023-11-20,22:30:00,tablet Arena,"10564 Ferrystad, Corpus Christi, Pennsylvania 63017",Bakersfield,39007,Gabe Morar
2020-12-18,19:30:00,brilliance Arena,"875 East Circleschester, Phoenix, Georgia 38278",Raleigh,60698,Jazlyn Little
2016-07-28,22:30:00,tablet Arena,"10564 Ferrystad, Corpus Christi, Pennsylvania 63017",Bakersfield,39007,Ernesto Zboncak
2020-07-21,18:30:00,caused Arena,"3182 Radialburgh, Baton Rouge, Oregon 10731",Bakersfield,39007,Taylor Hessel
2023-04-05,19:30:00,begin Arena,"9522 Alleyton, San Antonio, Oregon 36987",Reno,86041,Ludwig Cummings
2016-01-04,18:30:00,bevy Arena,"3383 Junctionsfurt, Washington, Maryland 88790",Reno,86041,Ova Collins
2024-02-26,19:30:00,that Arena,"434 Hillsville, Garland, Florida 97471",Tampa,21758,Elenora Steuber
2023-04-13,23:00:00,sedge Arena,"7862 Landingfort, Baltimore, Alabama 18908",Raleigh,60698,Eveline Boyer
2025-05-03,22:30:00,room Arena,"529 South Roadsborough, Chesapeake, Illinois 26353",Baton Rouge,99153,Annie Lesch
2025-07-11,18:00:00,listen Arena,"67910 Lake Neckfort, Oklahoma, New York 26328",Riverside,25423,Yasmine Treutel
2021-10-18,18:00:00,case Arena,"12125 Rapidburgh, Louisville/Jefferson, West Virginia 84571",Raleigh,60698,Shanny Konopelski
2019-07-23,22:30:00,however Arena,"515 Havenfurt, Lubbock, California 15540",Tampa,21758,Shania Greenholt
2016-06-29,18:30:00,dynasty Arena,"8493 South Wellshire, Chesapeake, Rhode Island 24755",Bakersfield,83065,Gustave Mante
2023-08-08,22:30:00,tweak Arena,"2815 Circleport, Baltimore, Maine 41807",Louisville/Jefferson,67793,Graciela Kuvalis
2024-10-31,20:00:00,peep Arena,"490 West Wayshaven, Louisville/Jefferson, Missouri 86731",Cleveland,30344,Webster Schroeder
2021-01-27,18:30:00,sedge Arena,"7862 Landingfort, Baltimore, Alabama 18908",Raleigh,60698,Willy Heller
2018-07-31,22:00:00,sedge Arena,"7862 Landingfort, Baltimore, Alabama 18908",Raleigh,60698,Victoria Hodkiewicz
2023-01-06,18:00:00,host Arena,"8740 East Parkwaystown, St. Paul, Wisconsin 96969",Tampa,21758,Aron Dietrich
2023-12-23,19:30:00,however Arena,"515 Havenfurt, Lubbock, California 15540",Tampa,21758,Elenora Steuber
2021-08-19,19:00:00,but Arena,"38287 Greensside, Portland, Minnesota 99975",Milwaukee,21954,Gabe Morar
2025-07-02,21:00:00,but Arena,"38287 Greensside, Portland, Minnesota 99975",Milwaukee,21954,Nelda Hermann
2022-11-02,21:30:00,can Arena,"693 Lake Manorhaven, Baltimore, Illinois 31057",Greensboro,49984,Narciso Stiedemann
2021-07-23,19:00:00,above Arena,"201 North Fordburgh, Miami, Pennsylvania 43196",Washington,11734,Tomasa Waters
2022-04-15,22:30:00,peep Arena,"490 West Wayshaven, Louisville/Jefferson, Missouri 86731",Cleveland,30344,Jaquan Goldner
2020-07-28,23:00:00,tweak Arena,"2815 Circleport, Baltimore, Maine 41807",Louisville/Jefferson,67793,Tommie Reynolds
2017-03-14,19:30:00,listen Arena,"67910 Lake Neckfort, Oklahoma, New York 26328",Riverside,25423,Vicenta Nitzsche
2024-01-17,21:00:00,bevy Arena,"3383 Junctionsfurt, Washington, Maryland 88790",Reno,86041,Neil Rath
2015-09-03,20:30:00,cooperative Arena,"4403 Port Lightsborough, Stockton, Washington 15875",Bakersfield,83065,Lia Christiansen
2024-03-02,23:30:00,room Arena,"529 South Roadsborough, Chesapeake, Illinois 26353",Baton Rouge,99153,Yasmine Treutel
2020-01-31,18:00:00,dynasty Arena,"8493 South Wellshire, Chesapeake, Rhode Island 24755",Bakersfield,83065,Francisca Monahan
2016-08-25,20:00:00,then Arena,"364 South Gatewayburgh, Greensboro, Indiana 87159",Greensboro,49984,Tommie Reynolds
2019-12-29,21:30:00,but Arena,"38287 Greensside, Portland, Minnesota 99975",Milwaukee,21954,Jayda Beier
2022-08-17,19:30:00,tablet Arena,"10564 Ferrystad, Corpus Christi, Pennsylvania 63017",Bakersfield,39007,Tyreek Padberg
2020-01-26,21:00:00,begin Arena,"9522 Alleyton, San Antonio, Oregon 36987",Reno,86041,Evert Schneider
2020-08-30,23:00:00,room Arena,"529 South Roadsborough, Chesapeake, Illinois 26353",Baton Rouge,99153,Hailey Schroeder
2025-03-29,21:00:00,Spanish Arena,"54899 Port Capeberg, Jersey, Vermont 73778",Greensboro,49984,Gustave Mante
2022-06-02,23:30:00,case Arena,"12125 Rapidburgh, Louisville/Jefferson, West Virginia 84571",Raleigh,60698,Clint Brakus
2022-03-07,23:30:00,rarely Arena,"24955 West Forgeshaven, St. Paul, Maine 88813",Bakersfield,83065,Eveline Boyer
2021-04-15,23:00:00,bevy Arena,"3383 Junctionsfurt, Washington, Maryland 88790",Reno,86041,Tyreek Padberg
2021-02-19,19:00:00,Spanish Arena,"54899 Port Capeberg, Jersey, Vermont 73778",Greensboro,49984,Keagan Mann
2016-01-16,20:00:00,theirs Arena,"1217 East Millston, Detroit, Indiana 28414",Louisville/Jefferson,67793,Vivien Thiel
2023-10-21,18:00:00,sedge Arena,"7862 Landingfort, Baltimore, Alabama 18908",Raleigh,60698,Gayle Walker
2023-03-07,23:00:00,brilliance Arena,"875 East Circleschester, Phoenix, Georgia 38278",Raleigh,60698,Graciela Kuvalis
2025-06-16,21:30:00,caused Arena,"3182 Radialburgh, Baton Rouge, Oregon 10731",Bakersfield,39007,Jenifer Kuvalis
2017-11-16,22:00:00,then Arena,"364 South Gatewayburgh, Greensboro, Indiana 87159",Greensboro,49984,Francisca Monahan
2025-08-02,20:00:00,then Arena,"364 South Gatewayburgh, Greensboro, Indiana 87159",Greensboro,49984,Francisca Monahan
2017-02-26,18:00:00,dynasty Arena,"8493 South Wellshire, Chesapeake, Rhode Island 24755",Bakersfield,83065,Ernestina Leffler
2021-02-25,20:00:00,today Arena,"93957 South Crescentfurt, Laredo, New York 84611",Bakersfield,83065,Jenifer Kuvalis
2019-03-03,21:30:00,bevy Arena,"3383 Junctionsfurt, Washington, Maryland 88790",Reno,86041,Jaquan Goldner
2019-10-30,21:30:00,instance Arena,"32676 Lake Havenmouth, Atlanta, South Carolina 77075",Fresno,82763,Lionel Pfannerstill
2025-07-12,19:00:00,when Arena,"7188 Turnpikemouth, Madison, Montana 18731",Reno,86041,Kasey Weissnat
2019-09-17,18:00:00,brilliance Arena,"875 East Circleschester, Phoenix, Georgia 38278",Raleigh,60698,Blanca Langosh
2018-04-11,19:30:00,tweak Arena,"2815 Circleport, Baltimore, Maine 41807",Louisville/Jefferson,67793,Kayla McLaughlin
2018-02-14,21:00:00,rarely Arena,"24955 West Forgeshaven, St. Paul, Maine 88813",Bakersfield,83065,Jazlyn Little
2016-04-30,18:00:00,that Arena,"434 Hillsville, Garland, Florida 97471",Tampa,21758,Tomasa Waters
2024-11-27,19:30:00,pair Arena,"512 Port Drivesview, Atlanta, Montana 46270",Greensboro,49984,Vince Kozey
2025-01-06,21:00:00,dynasty Arena,"8493 South Wellshire, Chesapeake, Rhode Island 24755",Bakersfield,83065,Lia Christiansen
2015-08-24,21:30:00,pair Arena,"512 Port Drivesview, Atlanta, Montana 46270",Greensboro,49984,Antonietta Bernhard
2018-10-04,21:30:00,case Arena,"12125 Rapidburgh, Louisville/Jefferson, West Virginia 84571",Raleigh,60698,Lia Christiansen
2017-12-25,20:00:00,room Arena,"529 South Roadsborough, Chesapeake, Illinois 26353",Baton Rouge,99153,Louvenia Beer
2024-12-03,20:00:00,theirs Arena,"1217 East Millston, Detroit, Indiana 28414",Louisville/Jefferson,67793,Lia Christiansen
2021-07-18,20:30:00,above Arena,"201 North Fordburgh, Miami, Pennsylvania 43196",Washington,11734,Eva Stehr
2020-03-20,20:30:00,when Arena,"7188 Turnpikemouth, Madison, Montana 18731",Reno,86041,Fatima Murazik
2020-09-12,23:30:00,instance Arena,"32676 Lake Havenmouth, Atlanta, South Carolina 77075",Fresno,82763,Raegan Purdy
2016-12-14,22:00:00,that Arena,"434 Hillsville, Garland, Florida 97471",Tampa,21758,Cheyanne Feil
2019-10-05,20:00:00,when Arena,"7188 Turnpikemouth, Madison, Montana 18731",Reno,86041,Neil Rath
2021-04-20,20:00:00,then Arena,"364 South Gatewayburgh, Greensboro, Indiana 87159",Greensboro,49984,Karina Muller
2020-12-10,20:30:00,wisp Arena,"92537 Lake Millhaven, Chandler, Oklahoma 15729",Fort Worth,28990,Albertha Harris
2024-06-20,20:30:00,sedge Arena,"7862 Landingfort, Baltimore, Alabama 18908",Raleigh,60698,Shania Greenholt
2019-06-01,18:30:00,but Arena,"38287 Greensside, Portland, Minnesota 99975",Milwaukee,21954,Beau Vandervort
2025-06-03,22:30:00,case Arena,"12125 Rapidburgh, Louisville/Jefferson, West Virginia 84571",Raleigh,60698,Kian Cremin
2023-06-18,22:00:00,can Arena,"693 Lake Manorhaven, Baltimore, Illinois 31057",Greensboro,49984,Gayle Walker
2020-02-28,23:00:00,pair Arena,"512 Port Drivesview, Atlanta, Montana 46270",Greensboro,49984,Terrance Robel
2016-09-05,22:00:00,when Arena,"7188 Turnpikemouth, Madison, Montana 18731",Reno,86041,Bridgette Breitenberg
2017-06-09,21:00:00,begin Arena,"9522 Alleyton, San Antonio, Oregon 36987",Reno,86041,Belle Mante
2017-05-12,20:30:00,brilliance Arena,"875 East Circleschester, Phoenix, Georgia 38278",Raleigh,60698,Morris Hermann
2018-12-02,22:00:00,that Arena,"434 Hillsville, Garland, Florida 97471",Tampa,21758,Stefan Welch
2023-07-04,19:30:00,but Arena,"38287 Greensside, Portland, Minnesota 99975",Milwaukee,21954,Eva Stehr
2019-03-07,21:00:00,Spanish Arena,"54899 Port Capeberg, Jersey, Vermont 73778",Greensboro,49984,Lionel Pfannerstill
2020-12-26,22:30:00,theirs Arena,"1217 East Millston, Detroit, Indiana 28414",Louisville/Jefferson,67793,Kian Cremin
2020-07-09,18:00:00,caused Arena,"3182 Radialburgh, Baton Rouge, Oregon 10731",Bakersfield,39007,Robert Dietrich
2022-02-17,19:30:00,theirs Arena,"1217 East Millston, Detroit, Indiana 28414",Louisville/Jefferson,67793,Gage Fisher
2022-01-18,19:00:00,sedge Arena,"7862 Landingfort, Baltimore, Alabama 18908",Raleigh,60698,Bridgette Breitenberg
2020-11-29,23:30:00,however Arena,"515 Havenfurt, Lubbock, California 15540",Tampa,21758,Louvenia Beer
2024-02-12,19:30:00,dynasty Arena,"8493 South Wellshire, Chesapeake, Rhode Island 24755",Bakersfield,83065,Arden Carter
2024-11-05,19:00:00,today Arena,"93957 South Crescentfurt, Laredo, New York 84611",Bakersfield,83065,Taya Dicki
2019-11-28,22:00:00,above Arena,"201 North Fordburgh, Miami, Pennsylvania 43196",Washington,11734,Ariel Tillman
2024-03-23,20:00:00,tablet Arena,"10564 Ferrystad, Corpus Christi, Pennsylvania 63017",Bakersfield,39007,Willy Heller
